 iconf T
   5 0.800000E+01
 isweep, binderx, bindery
   93373 0.336622E+00 0.665916E+00
   93374 0.336615E+00 0.665916E+00
   93375 0.336609E+00 0.665916E+00
   93376 0.336603E+00 0.665916E+00
   93377 0.336596E+00 0.665916E+00
   93378 0.336590E+00 0.665916E+00
   93379 0.336585E+00 0.665916E+00
   93380 0.336580E+00 0.665916E+00
   93381 0.336573E+00 0.665916E+00
   93382 0.336566E+00 0.665916E+00
   93383 0.336559E+00 0.665916E+00
   93384 0.336553E+00 0.665916E+00
   93385 0.336546E+00 0.665916E+00
   93386 0.336540E+00 0.665916E+00
   93387 0.336533E+00 0.665916E+00
   93388 0.336526E+00 0.665916E+00
   93389 0.336520E+00 0.665916E+00
   93390 0.336513E+00 0.665916E+00
   93391 0.336506E+00 0.665916E+00
   93392 0.336500E+00 0.665916E+00
   93393 0.336493E+00 0.665916E+00
   93394 0.336486E+00 0.665916E+00
   93395 0.336479E+00 0.665916E+00
   93396 0.336473E+00 0.665916E+00
   93397 0.336467E+00 0.665916E+00
   93398 0.336461E+00 0.665916E+00
   93399 0.336456E+00 0.665916E+00
   93400 0.336455E+00 0.665916E+00
   93401 0.336453E+00 0.665916E+00
   93402 0.336452E+00 0.665916E+00
   93403 0.336451E+00 0.665916E+00
   93404 0.336446E+00 0.665916E+00
   93405 0.336440E+00 0.665916E+00
   93406 0.336433E+00 0.665916E+00
   93407 0.336428E+00 0.665916E+00
   93408 0.336426E+00 0.665916E+00
   93409 0.336423E+00 0.665916E+00
   93410 0.336422E+00 0.665916E+00
   93411 0.336421E+00 0.665916E+00
   93412 0.336417E+00 0.665916E+00
   93413 0.336412E+00 0.665916E+00
   93414 0.336407E+00 0.665916E+00
   93415 0.336404E+00 0.665916E+00
   93416 0.336402E+00 0.665916E+00
   93417 0.336398E+00 0.665916E+00
   93418 0.336395E+00 0.665916E+00
   93419 0.336389E+00 0.665916E+00
   93420 0.336383E+00 0.665916E+00
   93421 0.336376E+00 0.665916E+00
   93422 0.336373E+00 0.665916E+00
   93423 0.336369E+00 0.665916E+00
   93424 0.336366E+00 0.665916E+00
   93425 0.336362E+00 0.665916E+00
   93426 0.336356E+00 0.665916E+00
   93427 0.336353E+00 0.665916E+00
   93428 0.336348E+00 0.665916E+00
   93429 0.336354E+00 0.665916E+00
   93430 0.336360E+00 0.665916E+00
   93431 0.336367E+00 0.665916E+00
   93432 0.336373E+00 0.665916E+00
   93433 0.336380E+00 0.665916E+00
   93434 0.336386E+00 0.665916E+00
   93435 0.336392E+00 0.665916E+00
   93436 0.336396E+00 0.665916E+00
   93437 0.336401E+00 0.665916E+00
   93438 0.336403E+00 0.665916E+00
   93439 0.336402E+00 0.665916E+00
   93440 0.336403E+00 0.665916E+00
   93441 0.336404E+00 0.665916E+00
   93442 0.336410E+00 0.665916E+00
   93443 0.336417E+00 0.665916E+00
   93444 0.336424E+00 0.665916E+00
   93445 0.336431E+00 0.665916E+00
   93446 0.336437E+00 0.665916E+00
   93447 0.336442E+00 0.665916E+00
   93448 0.336444E+00 0.665916E+00
   93449 0.336441E+00 0.665916E+00
   93450 0.336438E+00 0.665916E+00
   93451 0.336443E+00 0.665916E+00
   93452 0.336444E+00 0.665916E+00
   93453 0.336450E+00 0.665916E+00
   93454 0.336456E+00 0.665916E+00
   93455 0.336463E+00 0.665916E+00
   93456 0.336470E+00 0.665916E+00
   93457 0.336477E+00 0.665916E+00
   93458 0.336481E+00 0.665916E+00
   93459 0.336487E+00 0.665916E+00
   93460 0.336491E+00 0.665916E+00
   93461 0.336496E+00 0.665916E+00
   93462 0.336503E+00 0.665916E+00
   93463 0.336508E+00 0.665916E+00
   93464 0.336514E+00 0.665916E+00
   93465 0.336520E+00 0.665916E+00
   93466 0.336525E+00 0.665916E+00
   93467 0.336525E+00 0.665916E+00
   93468 0.336530E+00 0.665916E+00
   93469 0.336535E+00 0.665916E+00
   93470 0.336537E+00 0.665916E+00
   93471 0.336537E+00 0.665916E+00
   93472 0.336538E+00 0.665916E+00
   93473 0.336543E+00 0.665916E+00
   93474 0.336550E+00 0.665916E+00
   93475 0.336552E+00 0.665916E+00
   93476 0.336556E+00 0.665916E+00
   93477 0.336555E+00 0.665916E+00
   93478 0.336553E+00 0.665916E+00
   93479 0.336550E+00 0.665916E+00
   93480 0.336548E+00 0.665916E+00
   93481 0.336549E+00 0.665916E+00
   93482 0.336550E+00 0.665916E+00
   93483 0.336550E+00 0.665916E+00
   93484 0.336548E+00 0.665916E+00
   93485 0.336551E+00 0.665916E+00
   93486 0.336553E+00 0.665916E+00
   93487 0.336556E+00 0.665916E+00
   93488 0.336557E+00 0.665916E+00
   93489 0.336564E+00 0.665916E+00
   93490 0.336569E+00 0.665916E+00
   93491 0.336576E+00 0.665916E+00
   93492 0.336582E+00 0.665916E+00
   93493 0.336586E+00 0.665916E+00
   93494 0.336590E+00 0.665916E+00
   93495 0.336596E+00 0.665916E+00
   93496 0.336599E+00 0.665916E+00
   93497 0.336606E+00 0.665916E+00
   93498 0.336612E+00 0.665916E+00
   93499 0.336619E+00 0.665916E+00
   93500 0.336625E+00 0.665916E+00
   93501 0.336630E+00 0.665916E+00
   93502 0.336636E+00 0.665916E+00
   93503 0.336642E+00 0.665916E+00
   93504 0.336649E+00 0.665916E+00
   93505 0.336656E+00 0.665916E+00
   93506 0.336663E+00 0.665916E+00
   93507 0.336670E+00 0.665916E+00
   93508 0.336675E+00 0.665916E+00
   93509 0.336682E+00 0.665916E+00
   93510 0.336689E+00 0.665916E+00
   93511 0.336696E+00 0.665916E+00
   93512 0.336703E+00 0.665916E+00
   93513 0.336708E+00 0.665916E+00
   93514 0.336714E+00 0.665916E+00
   93515 0.336721E+00 0.665916E+00
   93516 0.336726E+00 0.665916E+00
   93517 0.336732E+00 0.665916E+00
   93518 0.336739E+00 0.665916E+00
   93519 0.336743E+00 0.665916E+00
   93520 0.336747E+00 0.665916E+00
   93521 0.336747E+00 0.665916E+00
   93522 0.336751E+00 0.665916E+00
   93523 0.336758E+00 0.665916E+00
   93524 0.336763E+00 0.665916E+00
   93525 0.336769E+00 0.665916E+00
   93526 0.336775E+00 0.665916E+00
   93527 0.336782E+00 0.665916E+00
   93528 0.336789E+00 0.665916E+00
   93529 0.336794E+00 0.665916E+00
   93530 0.336797E+00 0.665916E+00
   93531 0.336800E+00 0.665916E+00
   93532 0.336806E+00 0.665916E+00
   93533 0.336810E+00 0.665916E+00
   93534 0.336815E+00 0.665916E+00
   93535 0.336818E+00 0.665916E+00
   93536 0.336821E+00 0.665916E+00
   93537 0.336828E+00 0.665916E+00
   93538 0.336834E+00 0.665916E+00
   93539 0.336841E+00 0.665916E+00
   93540 0.336845E+00 0.665916E+00
   93541 0.336852E+00 0.665916E+00
   93542 0.336856E+00 0.665916E+00
   93543 0.336862E+00 0.665916E+00
   93544 0.336867E+00 0.665916E+00
   93545 0.336868E+00 0.665916E+00
   93546 0.336873E+00 0.665916E+00
   93547 0.336875E+00 0.665916E+00
   93548 0.336876E+00 0.665916E+00
   93549 0.336882E+00 0.665916E+00
   93550 0.336889E+00 0.665916E+00
   93551 0.336896E+00 0.665916E+00
   93552 0.336902E+00 0.665916E+00
   93553 0.336907E+00 0.665916E+00
   93554 0.336914E+00 0.665916E+00
   93555 0.336920E+00 0.665916E+00
   93556 0.336925E+00 0.665916E+00
   93557 0.336932E+00 0.665916E+00
   93558 0.336939E+00 0.665916E+00
   93559 0.336945E+00 0.665916E+00
   93560 0.336947E+00 0.665916E+00
   93561 0.336948E+00 0.665916E+00
   93562 0.336954E+00 0.665916E+00
   93563 0.336959E+00 0.665916E+00
   93564 0.336966E+00 0.665916E+00
   93565 0.336970E+00 0.665916E+00
   93566 0.336975E+00 0.665916E+00
   93567 0.336977E+00 0.665916E+00
   93568 0.336978E+00 0.665916E+00
   93569 0.336978E+00 0.665916E+00
   93570 0.336979E+00 0.665916E+00
   93571 0.336981E+00 0.665916E+00
   93572 0.336987E+00 0.665916E+00
   93573 0.336992E+00 0.665916E+00
   93574 0.336998E+00 0.665916E+00
   93575 0.337003E+00 0.665916E+00
   93576 0.337010E+00 0.665916E+00
   93577 0.337017E+00 0.665916E+00
   93578 0.337024E+00 0.665916E+00
   93579 0.337030E+00 0.665916E+00
   93580 0.337037E+00 0.665916E+00
   93581 0.337042E+00 0.665916E+00
   93582 0.337048E+00 0.665916E+00
   93583 0.337055E+00 0.665916E+00
   93584 0.337059E+00 0.665916E+00
   93585 0.337064E+00 0.665916E+00
   93586 0.337068E+00 0.665916E+00
   93587 0.337075E+00 0.665916E+00
   93588 0.337078E+00 0.665916E+00
   93589 0.337080E+00 0.665916E+00
   93590 0.337081E+00 0.665916E+00
   93591 0.337082E+00 0.665916E+00
   93592 0.337085E+00 0.665916E+00
   93593 0.337086E+00 0.665916E+00
   93594 0.337082E+00 0.665916E+00
   93595 0.337083E+00 0.665916E+00
   93596 0.337087E+00 0.665916E+00
   93597 0.337085E+00 0.665916E+00
   93598 0.337080E+00 0.665916E+00
   93599 0.337087E+00 0.665916E+00
   93600 0.337093E+00 0.665916E+00
   93601 0.337095E+00 0.665916E+00
   93602 0.337095E+00 0.665916E+00
   93603 0.337097E+00 0.665916E+00
   93604 0.337098E+00 0.665916E+00
   93605 0.337098E+00 0.665916E+00
   93606 0.337100E+00 0.665916E+00
   93607 0.337098E+00 0.665916E+00
   93608 0.337099E+00 0.665916E+00
   93609 0.337096E+00 0.665916E+00
   93610 0.337094E+00 0.665916E+00
   93611 0.337093E+00 0.665916E+00
   93612 0.337091E+00 0.665916E+00
   93613 0.337087E+00 0.665916E+00
   93614 0.337083E+00 0.665916E+00
   93615 0.337079E+00 0.665916E+00
   93616 0.337073E+00 0.665916E+00
   93617 0.337070E+00 0.665916E+00
   93618 0.337066E+00 0.665916E+00
   93619 0.337064E+00 0.665916E+00
   93620 0.337059E+00 0.665916E+00
   93621 0.337066E+00 0.665916E+00
   93622 0.337071E+00 0.665916E+00
   93623 0.337078E+00 0.665916E+00
   93624 0.337084E+00 0.665916E+00
   93625 0.337091E+00 0.665916E+00
   93626 0.337098E+00 0.665916E+00
   93627 0.337105E+00 0.665916E+00
   93628 0.337109E+00 0.665916E+00
   93629 0.337115E+00 0.665916E+00
   93630 0.337121E+00 0.665916E+00
   93631 0.337123E+00 0.665916E+00
   93632 0.337128E+00 0.665916E+00
   93633 0.337122E+00 0.665916E+00
   93634 0.337116E+00 0.665916E+00
   93635 0.337109E+00 0.665916E+00
   93636 0.337102E+00 0.665916E+00
   93637 0.337098E+00 0.665916E+00
   93638 0.337092E+00 0.665916E+00
   93639 0.337087E+00 0.665916E+00
   93640 0.337080E+00 0.665916E+00
   93641 0.337075E+00 0.665916E+00
   93642 0.337068E+00 0.665916E+00
   93643 0.337061E+00 0.665916E+00
   93644 0.337054E+00 0.665916E+00
   93645 0.337048E+00 0.665916E+00
   93646 0.337042E+00 0.665916E+00
   93647 0.337035E+00 0.665916E+00
   93648 0.337028E+00 0.665916E+00
   93649 0.337022E+00 0.665916E+00
   93650 0.337017E+00 0.665916E+00
   93651 0.337010E+00 0.665916E+00
   93652 0.337004E+00 0.665916E+00
   93653 0.336998E+00 0.665916E+00
   93654 0.336995E+00 0.665916E+00
   93655 0.336990E+00 0.665916E+00
   93656 0.336985E+00 0.665916E+00
   93657 0.336980E+00 0.665916E+00
   93658 0.336975E+00 0.665916E+00
   93659 0.336972E+00 0.665916E+00
   93660 0.336967E+00 0.665916E+00
   93661 0.336964E+00 0.665916E+00
   93662 0.336964E+00 0.665916E+00
   93663 0.336967E+00 0.665916E+00
   93664 0.336968E+00 0.665916E+00
   93665 0.336969E+00 0.665916E+00
   93666 0.336968E+00 0.665916E+00
   93667 0.336967E+00 0.665916E+00
   93668 0.336964E+00 0.665916E+00
   93669 0.336969E+00 0.665916E+00
   93670 0.336968E+00 0.665916E+00
   93671 0.336969E+00 0.665916E+00
   93672 0.336971E+00 0.665916E+00
   93673 0.336973E+00 0.665916E+00
   93674 0.336972E+00 0.665916E+00
   93675 0.336970E+00 0.665916E+00
   93676 0.336968E+00 0.665916E+00
   93677 0.336963E+00 0.665916E+00
   93678 0.336962E+00 0.665916E+00
   93679 0.336962E+00 0.665916E+00
   93680 0.336962E+00 0.665916E+00
   93681 0.336960E+00 0.665916E+00
   93682 0.336960E+00 0.665916E+00
   93683 0.336959E+00 0.665916E+00
   93684 0.336960E+00 0.665916E+00
   93685 0.336956E+00 0.665916E+00
   93686 0.336953E+00 0.665916E+00
   93687 0.336951E+00 0.665916E+00
   93688 0.336946E+00 0.665916E+00
   93689 0.336948E+00 0.665916E+00
   93690 0.336949E+00 0.665916E+00
   93691 0.336955E+00 0.665916E+00
   93692 0.336959E+00 0.665916E+00
   93693 0.336961E+00 0.665916E+00
   93694 0.336957E+00 0.665916E+00
   93695 0.336960E+00 0.665916E+00
   93696 0.336958E+00 0.665916E+00
   93697 0.336960E+00 0.665916E+00
   93698 0.336966E+00 0.665916E+00
   93699 0.336968E+00 0.665916E+00
   93700 0.336974E+00 0.665916E+00
   93701 0.336976E+00 0.665916E+00
   93702 0.336977E+00 0.665916E+00
   93703 0.336983E+00 0.665916E+00
   93704 0.336989E+00 0.665916E+00
   93705 0.336996E+00 0.665916E+00
   93706 0.337003E+00 0.665916E+00
   93707 0.337009E+00 0.665916E+00
   93708 0.337016E+00 0.665916E+00
   93709 0.337019E+00 0.665916E+00
   93710 0.337025E+00 0.665916E+00
   93711 0.337030E+00 0.665916E+00
   93712 0.337035E+00 0.665916E+00
   93713 0.337039E+00 0.665916E+00
   93714 0.337044E+00 0.665916E+00
   93715 0.337049E+00 0.665916E+00
   93716 0.337052E+00 0.665916E+00
   93717 0.337058E+00 0.665916E+00
   93718 0.337064E+00 0.665916E+00
   93719 0.337068E+00 0.665916E+00
   93720 0.337074E+00 0.665916E+00
   93721 0.337079E+00 0.665916E+00
   93722 0.337083E+00 0.665916E+00
   93723 0.337085E+00 0.665916E+00
   93724 0.337083E+00 0.665916E+00
   93725 0.337087E+00 0.665916E+00
   93726 0.337090E+00 0.665916E+00
   93727 0.337095E+00 0.665916E+00
   93728 0.337098E+00 0.665916E+00
   93729 0.337103E+00 0.665916E+00
   93730 0.337105E+00 0.665916E+00
   93731 0.337104E+00 0.665916E+00
   93732 0.337109E+00 0.665916E+00
   93733 0.337112E+00 0.665916E+00
   93734 0.337098E+00 0.665916E+00
   93735 0.337092E+00 0.665916E+00
   93736 0.337093E+00 0.665916E+00
   93737 0.337083E+00 0.665916E+00
   93738 0.337068E+00 0.665916E+00
   93739 0.337066E+00 0.665916E+00
   93740 0.337072E+00 0.665916E+00
   93741 0.337071E+00 0.665916E+00
   93742 0.337075E+00 0.665916E+00
   93743 0.337081E+00 0.665916E+00
   93744 0.337080E+00 0.665916E+00
   93745 0.337085E+00 0.665916E+00
   93746 0.337091E+00 0.665916E+00
   93747 0.337093E+00 0.665916E+00
   93748 0.337093E+00 0.665916E+00
   93749 0.337094E+00 0.665916E+00
   93750 0.337100E+00 0.665916E+00
   93751 0.337102E+00 0.665916E+00
   93752 0.337109E+00 0.665916E+00
   93753 0.337115E+00 0.665916E+00
   93754 0.337122E+00 0.665916E+00
   93755 0.337128E+00 0.665916E+00
   93756 0.337134E+00 0.665916E+00
   93757 0.337137E+00 0.665916E+00
   93758 0.337144E+00 0.665916E+00
   93759 0.337148E+00 0.665916E+00
   93760 0.337147E+00 0.665916E+00
   93761 0.337152E+00 0.665916E+00
   93762 0.337153E+00 0.665916E+00
   93763 0.337154E+00 0.665916E+00
   93764 0.337152E+00 0.665916E+00
   93765 0.337153E+00 0.665916E+00
   93766 0.337156E+00 0.665916E+00
   93767 0.337150E+00 0.665916E+00
   93768 0.337146E+00 0.665916E+00
   93769 0.337135E+00 0.665916E+00
   93770 0.337133E+00 0.665916E+00
   93771 0.337138E+00 0.665916E+00
   93772 0.337145E+00 0.665916E+00
   93773 0.337151E+00 0.665916E+00
   93774 0.337156E+00 0.665916E+00
   93775 0.337162E+00 0.665916E+00
   93776 0.337161E+00 0.665916E+00
   93777 0.337162E+00 0.665916E+00
   93778 0.337165E+00 0.665916E+00
   93779 0.337161E+00 0.665916E+00
   93780 0.337165E+00 0.665916E+00
   93781 0.337170E+00 0.665916E+00
   93782 0.337176E+00 0.665916E+00
   93783 0.337182E+00 0.665916E+00
   93784 0.337189E+00 0.665916E+00
   93785 0.337191E+00 0.665916E+00
   93786 0.337197E+00 0.665916E+00
   93787 0.337200E+00 0.665916E+00
   93788 0.337204E+00 0.665916E+00
   93789 0.337208E+00 0.665916E+00
   93790 0.337206E+00 0.665916E+00
   93791 0.337210E+00 0.665916E+00
   93792 0.337214E+00 0.665916E+00
   93793 0.337217E+00 0.665916E+00
   93794 0.337223E+00 0.665916E+00
   93795 0.337225E+00 0.665916E+00
   93796 0.337224E+00 0.665916E+00
   93797 0.337226E+00 0.665916E+00
   93798 0.337231E+00 0.665916E+00
   93799 0.337232E+00 0.665916E+00
   93800 0.337239E+00 0.665916E+00
   93801 0.337245E+00 0.665916E+00
   93802 0.337251E+00 0.665916E+00
   93803 0.337258E+00 0.665916E+00
   93804 0.337265E+00 0.665916E+00
   93805 0.337271E+00 0.665916E+00
   93806 0.337278E+00 0.665916E+00
   93807 0.337285E+00 0.665916E+00
   93808 0.337292E+00 0.665916E+00
   93809 0.337298E+00 0.665916E+00
   93810 0.337305E+00 0.665916E+00
   93811 0.337312E+00 0.665916E+00
   93812 0.337318E+00 0.665916E+00
   93813 0.337321E+00 0.665916E+00
   93814 0.337326E+00 0.665916E+00
   93815 0.337332E+00 0.665916E+00
   93816 0.337338E+00 0.665916E+00
   93817 0.337344E+00 0.665916E+00
   93818 0.337350E+00 0.665916E+00
   93819 0.337357E+00 0.665916E+00
   93820 0.337363E+00 0.665916E+00
   93821 0.337368E+00 0.665916E+00
   93822 0.337375E+00 0.665916E+00
   93823 0.337382E+00 0.665916E+00
   93824 0.337389E+00 0.665916E+00
   93825 0.337396E+00 0.665916E+00
   93826 0.337403E+00 0.665916E+00
   93827 0.337409E+00 0.665916E+00
   93828 0.337416E+00 0.665916E+00
   93829 0.337423E+00 0.665916E+00
   93830 0.337430E+00 0.665916E+00
   93831 0.337436E+00 0.665916E+00
   93832 0.337443E+00 0.665916E+00
   93833 0.337450E+00 0.665916E+00
   93834 0.337457E+00 0.665916E+00
   93835 0.337460E+00 0.665916E+00
   93836 0.337462E+00 0.665916E+00
   93837 0.337469E+00 0.665916E+00
   93838 0.337476E+00 0.665916E+00
   93839 0.337482E+00 0.665916E+00
   93840 0.337487E+00 0.665916E+00
   93841 0.337490E+00 0.665916E+00
   93842 0.337496E+00 0.665916E+00
   93843 0.337502E+00 0.665916E+00
   93844 0.337503E+00 0.665916E+00
   93845 0.337506E+00 0.665916E+00
   93846 0.337510E+00 0.665916E+00
   93847 0.337511E+00 0.665916E+00
   93848 0.337518E+00 0.665916E+00
   93849 0.337521E+00 0.665916E+00
   93850 0.337525E+00 0.665916E+00
   93851 0.337531E+00 0.665916E+00
   93852 0.337533E+00 0.665916E+00
   93853 0.337536E+00 0.665916E+00
   93854 0.337541E+00 0.665916E+00
   93855 0.337545E+00 0.665916E+00
   93856 0.337551E+00 0.665916E+00
   93857 0.337557E+00 0.665916E+00
   93858 0.337564E+00 0.665916E+00
   93859 0.337571E+00 0.665916E+00
   93860 0.337578E+00 0.665916E+00
   93861 0.337584E+00 0.665916E+00
   93862 0.337591E+00 0.665916E+00
   93863 0.337598E+00 0.665916E+00
   93864 0.337605E+00 0.665916E+00
   93865 0.337611E+00 0.665916E+00
   93866 0.337618E+00 0.665916E+00
   93867 0.337624E+00 0.665916E+00
   93868 0.337631E+00 0.665916E+00
   93869 0.337638E+00 0.665916E+00
   93870 0.337644E+00 0.665916E+00
   93871 0.337651E+00 0.665916E+00
   93872 0.337657E+00 0.665916E+00
   93873 0.337664E+00 0.665916E+00
   93874 0.337670E+00 0.665916E+00
   93875 0.337677E+00 0.665916E+00
   93876 0.337681E+00 0.665916E+00
   93877 0.337687E+00 0.665916E+00
   93878 0.337694E+00 0.665916E+00
   93879 0.337700E+00 0.665916E+00
   93880 0.337701E+00 0.665916E+00
   93881 0.337706E+00 0.665916E+00
   93882 0.337708E+00 0.665916E+00
   93883 0.337714E+00 0.665916E+00
   93884 0.337721E+00 0.665916E+00
   93885 0.337726E+00 0.665916E+00
   93886 0.337729E+00 0.665916E+00
   93887 0.337730E+00 0.665916E+00
   93888 0.337735E+00 0.665916E+00
   93889 0.337738E+00 0.665916E+00
   93890 0.337743E+00 0.665916E+00
   93891 0.337747E+00 0.665916E+00
   93892 0.337753E+00 0.665916E+00
   93893 0.337759E+00 0.665916E+00
   93894 0.337766E+00 0.665916E+00
   93895 0.337769E+00 0.665916E+00
   93896 0.337776E+00 0.665916E+00
   93897 0.337781E+00 0.665916E+00
   93898 0.337785E+00 0.665916E+00
   93899 0.337791E+00 0.665916E+00
   93900 0.337798E+00 0.665916E+00
   93901 0.337805E+00 0.665916E+00
   93902 0.337812E+00 0.665916E+00
   93903 0.337818E+00 0.665916E+00
   93904 0.337822E+00 0.665916E+00
   93905 0.337822E+00 0.665916E+00
   93906 0.337827E+00 0.665916E+00
   93907 0.337833E+00 0.665916E+00
   93908 0.337837E+00 0.665916E+00
   93909 0.337843E+00 0.665916E+00
   93910 0.337850E+00 0.665916E+00
   93911 0.337856E+00 0.665916E+00
   93912 0.337861E+00 0.665916E+00
   93913 0.337868E+00 0.665916E+00
   93914 0.337875E+00 0.665916E+00
   93915 0.337879E+00 0.665916E+00
   93916 0.337885E+00 0.665916E+00
   93917 0.337892E+00 0.665916E+00
   93918 0.337898E+00 0.665916E+00
   93919 0.337905E+00 0.665916E+00
   93920 0.337912E+00 0.665916E+00
   93921 0.337918E+00 0.665916E+00
   93922 0.337923E+00 0.665916E+00
   93923 0.337930E+00 0.665916E+00
   93924 0.337935E+00 0.665916E+00
   93925 0.337942E+00 0.665916E+00
   93926 0.337949E+00 0.665916E+00
   93927 0.337956E+00 0.665916E+00
   93928 0.337962E+00 0.665916E+00
   93929 0.337968E+00 0.665916E+00
   93930 0.337972E+00 0.665916E+00
   93931 0.337978E+00 0.665916E+00
   93932 0.337985E+00 0.665916E+00
   93933 0.337991E+00 0.665916E+00
   93934 0.337997E+00 0.665916E+00
   93935 0.338004E+00 0.665916E+00
   93936 0.338011E+00 0.665916E+00
   93937 0.338018E+00 0.665916E+00
   93938 0.338023E+00 0.665916E+00
   93939 0.338025E+00 0.665916E+00
   93940 0.338031E+00 0.665916E+00
   93941 0.338032E+00 0.665916E+00
   93942 0.338039E+00 0.665916E+00
   93943 0.338045E+00 0.665916E+00
   93944 0.338051E+00 0.665916E+00
   93945 0.338057E+00 0.665916E+00
   93946 0.338064E+00 0.665916E+00
   93947 0.338071E+00 0.665916E+00
   93948 0.338078E+00 0.665916E+00
   93949 0.338084E+00 0.665916E+00
   93950 0.338091E+00 0.665916E+00
   93951 0.338098E+00 0.665916E+00
   93952 0.338102E+00 0.665916E+00
   93953 0.338105E+00 0.665916E+00
   93954 0.338105E+00 0.665916E+00
   93955 0.338112E+00 0.665916E+00
   93956 0.338118E+00 0.665916E+00
   93957 0.338122E+00 0.665916E+00
   93958 0.338129E+00 0.665916E+00
   93959 0.338136E+00 0.665916E+00
   93960 0.338143E+00 0.665916E+00
   93961 0.338149E+00 0.665916E+00
   93962 0.338156E+00 0.665916E+00
   93963 0.338157E+00 0.665916E+00
   93964 0.338155E+00 0.665916E+00
   93965 0.338156E+00 0.665916E+00
   93966 0.338163E+00 0.665916E+00
   93967 0.338169E+00 0.665916E+00
   93968 0.338176E+00 0.665916E+00
   93969 0.338183E+00 0.665916E+00
   93970 0.338189E+00 0.665916E+00
   93971 0.338193E+00 0.665916E+00
   93972 0.338200E+00 0.665916E+00
   93973 0.338207E+00 0.665916E+00
   93974 0.338211E+00 0.665916E+00
   93975 0.338215E+00 0.665916E+00
   93976 0.338218E+00 0.665916E+00
   93977 0.338224E+00 0.665916E+00
   93978 0.338227E+00 0.665916E+00
   93979 0.338231E+00 0.665916E+00
   93980 0.338232E+00 0.665916E+00
   93981 0.338231E+00 0.665916E+00
   93982 0.338236E+00 0.665916E+00
   93983 0.338242E+00 0.665916E+00
   93984 0.338248E+00 0.665916E+00
   93985 0.338251E+00 0.665916E+00
   93986 0.338255E+00 0.665916E+00
   93987 0.338261E+00 0.665916E+00
   93988 0.338267E+00 0.665916E+00
   93989 0.338273E+00 0.665916E+00
   93990 0.338276E+00 0.665916E+00
   93991 0.338275E+00 0.665916E+00
   93992 0.338260E+00 0.665916E+00
   93993 0.338239E+00 0.665916E+00
   93994 0.338223E+00 0.665916E+00
   93995 0.338224E+00 0.665916E+00
   93996 0.338224E+00 0.665916E+00
   93997 0.338227E+00 0.665916E+00
   93998 0.338224E+00 0.665916E+00
   93999 0.338222E+00 0.665916E+00
   94000 0.338222E+00 0.665916E+00
   94001 0.338223E+00 0.665916E+00
   94002 0.338229E+00 0.665916E+00
   94003 0.338235E+00 0.665916E+00
   94004 0.338240E+00 0.665916E+00
   94005 0.338247E+00 0.665916E+00
   94006 0.338253E+00 0.665916E+00
   94007 0.338260E+00 0.665916E+00
   94008 0.338266E+00 0.665916E+00
   94009 0.338273E+00 0.665916E+00
   94010 0.338279E+00 0.665916E+00
   94011 0.338284E+00 0.665916E+00
   94012 0.338291E+00 0.665916E+00
   94013 0.338298E+00 0.665916E+00
   94014 0.338304E+00 0.665916E+00
   94015 0.338311E+00 0.665916E+00
   94016 0.338318E+00 0.665916E+00
   94017 0.338323E+00 0.665916E+00
   94018 0.338328E+00 0.665916E+00
   94019 0.338335E+00 0.665916E+00
   94020 0.338342E+00 0.665916E+00
   94021 0.338349E+00 0.665916E+00
   94022 0.338355E+00 0.665916E+00
   94023 0.338362E+00 0.665916E+00
   94024 0.338369E+00 0.665916E+00
   94025 0.338376E+00 0.665916E+00
   94026 0.338380E+00 0.665916E+00
   94027 0.338386E+00 0.665916E+00
   94028 0.338393E+00 0.665916E+00
   94029 0.338399E+00 0.665916E+00
   94030 0.338405E+00 0.665916E+00
   94031 0.338412E+00 0.665916E+00
   94032 0.338419E+00 0.665916E+00
   94033 0.338425E+00 0.665916E+00
   94034 0.338432E+00 0.665916E+00
   94035 0.338439E+00 0.665916E+00
   94036 0.338445E+00 0.665916E+00
   94037 0.338451E+00 0.665916E+00
   94038 0.338458E+00 0.665916E+00
   94039 0.338464E+00 0.665916E+00
   94040 0.338470E+00 0.665916E+00
   94041 0.338476E+00 0.665916E+00
   94042 0.338482E+00 0.665916E+00
   94043 0.338489E+00 0.665916E+00
   94044 0.338496E+00 0.665916E+00
   94045 0.338490E+00 0.665916E+00
   94046 0.338488E+00 0.665916E+00
   94047 0.338483E+00 0.665916E+00
   94048 0.338477E+00 0.665916E+00
   94049 0.338472E+00 0.665916E+00
   94050 0.338467E+00 0.665916E+00
   94051 0.338466E+00 0.665916E+00
   94052 0.338464E+00 0.665916E+00
   94053 0.338460E+00 0.665916E+00
   94054 0.338454E+00 0.665916E+00
   94055 0.338447E+00 0.665916E+00
   94056 0.338441E+00 0.665916E+00
   94057 0.338435E+00 0.665916E+00
   94058 0.338428E+00 0.665916E+00
   94059 0.338423E+00 0.665916E+00
   94060 0.338416E+00 0.665916E+00
   94061 0.338410E+00 0.665916E+00
   94062 0.338404E+00 0.665916E+00
   94063 0.338398E+00 0.665916E+00
   94064 0.338394E+00 0.665916E+00
   94065 0.338389E+00 0.665916E+00
   94066 0.338383E+00 0.665916E+00
   94067 0.338379E+00 0.665916E+00
   94068 0.338377E+00 0.665917E+00
   94069 0.338374E+00 0.665916E+00
   94070 0.338370E+00 0.665916E+00
